"CUST_ID","DIVIDED_SET","SIU_CUST_YN","SEX","AGE","RESI_COST","RESI_TYPE_CODE","FP_CAREER","CUST_RGST","CTPR","OCCP_GRP_1","OCCP_GRP_2","TOTALPREM","MINCRDT","MAXCRDT","WEDD_YN","MATE_OCCP_GRP_1","MATE_OCCP_GRP_2","CHLD_CNT","LTBN_CHLD_AGE","MAX_PAYM_YM","MAX_PRM","CUST_INCM","RCBASE_HSHD_INCM","JPBASE_HSHD_INCM"
6071,1,0,1,4,4226,13,0,200207,7,3,"사무직",0,4,6,1,1,"주부",2,11,NA,NA,4041,2690,4041
195,1,0,1,1,9722,30,0,200306,3,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,4470,4314
6477,1,0,1,3,12076,30,0,200702,1,3,"공무원",0,0,6,0,0,"",0,0,NA,NA,3457,3846,3457
15328,1,0,1,3,6213,40,0,NA,0,0,"",0,7,8,0,0,"",NA,NA,NA,NA,0,3184,0
3914,2,NA,2,6,0,0,0,200308,1,1,"주부",0,6,6,1,3,"기업/단체 임원",1,31,NA,NA,0,0,0
16153,2,NA,1,5,0,60,0,200306,15,5,"3차산업 종사자",2903940,2,99,1,5,"3차산업 종사자",1,31,NA,NA,4793,0,9065
12666,2,NA,1,5,16111,30,0,101,1,5,"2차산업 종사자",0,6,6,1,1,"주부",3,18,NA,NA,4964,7623,4964
20374,1,0,1,7,15163,99,0,200306,1,8,"기타",761900,6,6,1,8,"기타",0,0,NA,NA,0,0,2376
4715,1,0,1,1,7500,20,0,200306,14,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,2940,2898
17103,1,0,1,1,59722,20,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,10949,10796
3568,1,0,1,3,47395,12,0,200306,1,8,"학생",0,7,7,0,0,"",0,0,NA,NA,0,6106,5829
9181,1,0,2,7,10138,20,0,200306,10,1,"주부",960000,6,6,0,0,"",0,0,NA,NA,0,2332,2315
12678,1,1,1,4,12222,20,0,200011,14,2,"자영업",0,8,8,1,4,"교육관련직",3,10,NA,NA,5331,5782,8974
22057,1,0,2,1,6735,12,0,200606,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3763,3812
9708,1,0,1,5,26805,20,0,200306,9,4,"2차산업 종사자",2354974,6,6,1,1,"주부",2,23,NA,NA,5335,7086,5335
18746,1,0,1,5,16269,99,0,200306,1,8,"2차산업 종사자",0,6,6,1,2,"자영업",2,22,NA,NA,4977,0,9554
11618,1,0,1,6,27222,20,0,200306,2,6,"2차산업 종사자",0,6,6,1,1,"주부",1,30,NA,NA,5028,8906,5028
7983,1,0,2,3,6378,40,0,200306,13,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3479,3398
2164,1,0,1,0,19027,20,0,201207,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,6145,6020
13629,2,NA,2,7,3974,11,0,200306,13,1,"주부",0,6,6,0,0,"",0,0,NA,NA,0,2717,2721
8938,1,0,2,3,0,0,0,201312,0,3,"사무직",0,6,6,0,0,"",0,0,NA,NA,3018,0,3018
4071,1,0,2,3,28306,20,0,200503,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,7147,7039
21604,1,0,2,2,23611,20,0,200306,6,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,6060,6239
12485,1,0,2,2,16111,20,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,4603,4534
12517,1,0,2,2,8136,13,0,200306,11,5,"3차산업 종사자",0,6,6,0,0,"",0,0,NA,NA,2485,5391,2485
9405,1,0,1,5,6422,11,0,200306,12,5,"2차산업 종사자",0,6,6,1,1,"주부",2,18,NA,NA,4301,4752,4301
17422,1,0,1,2,0,0,0,200411,9,5,"예체능계 종사자",0,6,6,0,0,"",0,0,NA,NA,2950,0,2950
8666,1,1,2,2,12261,40,0,200702,12,8,"학생",5991986,6,6,0,0,"",0,0,NA,NA,0,2671,2628
5851,1,0,1,2,5765,99,0,200306,10,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
17018,1,0,1,2,11111,20,0,200306,3,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,6015,5792
16459,1,0,1,4,1995,12,0,200306,6,4,"전문직",0,1,6,1,1,"주부",2,15,NA,NA,5072,4803,5072
14741,1,0,1,2,13472,20,0,200306,7,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,5536,5143
17747,1,0,2,0,9027,11,0,200904,17,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,4021,4047
14837,1,0,2,2,0,0,0,200306,16,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
20339,1,0,1,1,36111,20,0,200306,7,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,9165,9087
20009,1,0,1,3,0,0,0,201003,1,3,"사무직",0,6,6,0,0,"",0,0,NA,NA,4020,0,4020
13007,1,0,2,2,16666,20,0,200601,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,4787,4705
6972,1,0,2,1,10694,30,0,200306,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3941,3912
3994,1,0,1,2,23055,20,0,200405,6,8,"학생",0,5,99,0,0,"",0,0,NA,NA,0,9068,9328
5827,1,1,1,3,9260,40,0,200306,3,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,5177,4978
14323,1,1,1,4,13038,40,0,200306,1,5,"3차산업 종사자",0,6,6,0,0,"",0,0,NA,NA,3684,6543,3684
14855,1,0,2,1,6666,20,0,200306,3,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,2826,2707
19616,1,0,1,2,8055,30,0,200402,4,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,5235,5194
6224,1,0,2,3,37777,20,0,200403,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,8722,8400
17734,1,0,1,2,16944,20,0,200903,6,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,7789,7529
14864,1,0,2,1,58732,12,0,200306,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,6917,6618
20436,1,0,2,6,1733,13,0,200306,3,1,"주부",0,6,6,0,0,"",0,0,NA,NA,0,2712,2705
7638,1,1,1,4,10277,20,0,200306,2,3,"사무직",0,6,6,1,1,"주부",2,18,NA,NA,4911,4255,4911
1507,1,0,1,1,0,0,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
3963,1,0,1,2,0,0,0,200402,16,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
6481,1,0,1,1,4975,11,0,200703,12,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,2832,2871
2418,1,0,1,1,5694,20,0,200306,13,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,2723,2786
5884,2,NA,1,2,0,60,0,200306,17,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
7699,1,0,1,4,1417,13,0,200306,15,3,"사무직",0,6,6,1,4,"전문직",1,19,NA,NA,4565,2741,8557
10354,1,0,2,1,12500,20,0,200306,17,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3945,3734
1369,1,0,1,2,17083,20,0,200306,15,8,"학생",10646854,5,6,0,0,"",0,0,NA,NA,0,7885,7674
10872,1,0,2,1,16111,20,0,200706,16,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,4979,4979
3599,1,0,2,2,9583,20,0,200306,3,3,"단순 사무직",0,6,6,0,0,"",0,0,NA,NA,2478,4673,2478
18724,1,0,1,5,20565,11,0,200306,15,5,"2차산업 종사자",0,6,6,1,4,"교육관련직",2,14,NA,NA,5156,7349,9508
1806,1,0,1,1,25555,20,0,200503,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,5884,5836
4741,1,0,1,8,15261,99,0,200306,1,8,"3차산업 종사자",0,6,6,1,5,"3차산업 종사자",0,0,NA,NA,0,0,4675
8538,1,0,1,4,12500,30,0,200504,9,4,"전문직",0,6,6,1,1,"주부",1,16,NA,NA,5182,4415,5182
387,1,0,1,6,15138,20,0,200306,16,2,"자영업",8661418,6,6,1,1,"주부",2,23,NA,NA,0,6263,6731
22039,1,0,1,1,1892,13,0,200603,12,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,2618,2642
4510,1,0,2,0,20000,20,0,201304,4,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,7121,6971
10803,1,0,1,3,25138,20,0,200607,9,5,"3차산업 종사자",13125148,6,6,0,0,"",0,0,NA,NA,3598,6738,3598
3976,1,0,1,2,1934,30,0,200403,6,5,"예체능계 종사자",0,5,99,0,0,"",0,0,NA,NA,2363,2046,2363
6955,1,0,2,1,16666,20,0,200306,11,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,5612,5685
17035,1,0,1,2,11111,20,0,200306,12,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,2424,2424
10303,1,0,1,2,2186,13,0,200306,16,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,2572,2561
8696,1,0,1,2,0,0,0,200708,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
16135,1,0,1,5,50833,20,0,200306,2,7,"1차산업 종사자",0,6,6,1,2,"자영업",2,29,NA,NA,5822,11575,10698
6957,1,0,1,1,6527,30,0,200306,17,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3371,3394
8031,1,0,1,3,24699,30,0,200306,1,5,"3차산업 종사자",0,6,6,0,0,"",0,0,NA,NA,3157,7338,3157
8088,1,0,2,2,12331,99,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
17074,1,0,2,2,24027,20,0,200306,3,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,6578,6403
17912,1,0,1,0,0,0,0,201306,0,3,"사무직",0,6,6,0,0,"",0,0,NA,NA,0,0,0
5168,1,0,2,5,29866,12,0,200306,9,1,"주부",2832513,6,6,1,3,"사무직",0,0,NA,NA,0,0,5227
22189,1,0,1,4,30529,12,0,200810,9,6,"운전직",0,6,6,1,1,"주부",3,8,NA,NA,4990,4761,4990
15098,1,1,2,3,0,0,0,200402,4,3,"사무직",0,10,9,0,0,"",0,0,NA,NA,2893,0,2893
6219,1,0,2,1,7158,20,0,200403,5,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3120,3041
14823,2,NA,2,2,0,0,0,200306,4,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
12069,1,0,1,4,9369,40,0,200306,16,4,"교육관련직",6912000,6,6,1,3,"사무직",2,19,NA,NA,4798,4762,8834
21584,1,0,1,2,24774,99,0,200306,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,3387
5298,1,0,1,5,23888,20,0,200306,4,5,"예체능계 종사자",0,6,6,1,5,"3차산업 종사자",2,25,NA,NA,5290,9124,10244
3724,1,0,1,1,15972,20,0,200306,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3470,3399
9848,1,1,1,4,4592,12,0,200306,1,5,"2차산업 종사자",759000,6,6,1,1,"주부",2,15,NA,NA,3478,3023,3478
16044,2,NA,1,6,8483,11,0,200306,13,6,"운전직",0,6,6,1,5,"3차산업 종사자",2,31,NA,NA,0,4975,4978
13061,2,NA,1,2,16666,20,0,200609,5,8,"학생",0,5,99,0,0,"",0,0,NA,NA,0,5347,7516
8177,1,0,1,2,5841,40,0,200306,14,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,2915,2829
17483,1,0,1,1,13055,20,0,200508,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,2850,2957
5897,1,0,1,2,7808,40,0,200306,11,8,"학생",0,5,99,0,0,"",0,0,NA,NA,0,5958,5104
6495,1,0,2,1,9001,11,0,200706,13,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3321,3330
15512,1,0,2,3,10972,20,0,201101,4,1,"주부",0,6,6,1,6,"2차산업 종사자",0,0,NA,NA,0,3621,4010
2497,1,0,1,7,7161,12,0,NA,0,0,"",0,6,6,0,0,"",NA,NA,NA,NA,0,3135,0
19691,1,0,1,1,40442,11,0,200501,17,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,8291,7947
10153,1,0,1,3,12002,30,0,200306,9,6,"2차산업 종사자",0,6,6,0,0,"",0,0,NA,NA,3442,3856,3442
21915,1,0,1,1,11944,20,0,200410,5,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,4027,3845
13146,1,0,1,2,15563,20,0,200801,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,5049,4919
7999,1,1,1,3,7777,20,0,200306,14,3,"사무직",21816664,6,6,1,3,"단순 사무직",0,0,NA,NA,3285,3371,5873
11377,1,0,2,1,17089,11,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,4719,4728
9448,1,0,2,5,37916,20,0,200306,3,3,"단순 사무직",4919280,6,6,1,3,"사무직",2,28,NA,NA,4445,10196,9959
8052,1,0,1,2,27638,20,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,9086,9040
232,1,0,2,7,24722,20,0,200306,9,1,"주부",0,6,6,0,0,"",0,0,NA,NA,0,2430,2436
4722,1,0,1,1,4638,11,0,200306,16,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,2941,2848
13367,1,0,2,1,6805,30,0,201406,4,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3608,3594
6563,1,0,1,3,9444,20,0,200811,2,3,"사무직",0,6,6,0,0,"",0,0,NA,NA,3565,4717,3565
12533,1,0,1,2,19027,20,0,200306,7,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,7006,6604
3956,1,0,2,1,16944,20,0,200401,16,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,5496,5354
18792,2,NA,1,4,12777,20,0,200306,4,3,"사무직",0,6,6,1,1,"주부",2,20,NA,NA,4861,7357,4861
18169,1,0,2,7,0,11,0,200306,14,1,"주부",53100,0,0,0,0,"",0,0,NA,NA,0,0,1735
7391,1,0,1,5,24722,20,0,200306,3,2,"자영업",0,6,6,1,2,"자영업",3,15,NA,NA,5924,9379,10103
16950,1,0,1,3,16111,30,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,4879,4817
10753,1,0,1,3,34838,20,0,200601,7,2,"자영업",0,6,6,1,1,"주부",0,0,NA,NA,4931,8233,4931
17447,1,0,2,2,17361,20,0,200503,4,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,4958,4937
10311,1,0,1,2,0,0,0,200306,13,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
11402,1,0,1,7,7500,20,0,200306,9,7,"1차산업 종사자",0,6,6,1,1,"주부",0,0,NA,NA,0,1488,1542
16861,1,0,1,3,4723,12,0,200306,13,4,"의료직 종사자",0,6,6,0,0,"",0,0,NA,NA,3408,3300,3408
4173,1,0,2,1,0,0,0,200603,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
20162,1,0,1,6,11388,20,0,199910,11,6,"운전직",4596000,6,6,1,6,"2차산업 종사자",2,31,NA,NA,0,5639,0
11433,1,0,1,7,7638,30,0,200306,13,2,"자영업",25340,8,8,1,1,"주부",0,0,NA,NA,0,2277,2285
15310,1,0,2,6,4006,11,0,200610,14,1,"주부",0,6,6,1,7,"1차산업 종사자",0,0,NA,NA,0,3438,3415
21949,2,NA,1,4,6176,12,0,200503,2,5,"3차산업 종사자",0,6,6,0,0,"",0,0,NA,NA,4353,5404,4353
15301,1,0,1,3,11527,20,0,200609,5,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3479,3410
21756,1,0,2,3,30555,20,0,101,1,3,"사무직",11931720,6,6,1,3,"사무직",0,0,NA,NA,3677,9733,8413
501,1,1,1,5,17638,20,0,NA,0,0,"",6247470,6,6,0,0,"",NA,NA,NA,NA,0,6157,0
21222,2,NA,1,4,25972,20,0,200306,16,7,"1차산업 종사자",0,6,6,0,0,"",0,0,NA,NA,4710,6693,4710
21361,1,0,1,3,0,0,0,200306,5,4,"전문직",0,7,7,1,5,"3차산업 종사자",0,0,NA,NA,3982,0,7939
4104,1,0,1,1,9444,30,0,200506,7,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,4426,4283
5997,1,0,1,1,2073,12,0,200306,16,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,2656,2650
9646,1,0,1,5,6666,20,0,200306,15,3,"사무직",210200,6,6,1,1,"주부",0,0,NA,NA,5211,5641,5211
21513,2,NA,1,2,15784,40,0,200306,2,4,"학자/연구직",0,6,6,0,0,"",0,0,NA,NA,2918,6828,2918
8447,1,0,1,5,4722,30,0,200405,9,3,"사무직",0,6,7,1,2,"자영업",2,25,NA,NA,4329,4928,9776
10034,1,0,1,4,3274,11,0,200306,15,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3118,3100
20080,1,0,1,0,12222,20,0,201201,14,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,5536,5774
16051,1,0,1,6,6519,40,0,200306,14,3,"사무직",0,6,6,1,5,"3차산업 종사자",2,31,NA,NA,0,4840,0
15815,1,0,1,1,11610,40,0,200306,4,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,5312,5275
1362,1,1,1,3,18450,99,0,200306,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
340,1,1,1,6,40000,20,0,200306,9,6,"운전직",3183700,6,6,1,8,"주부",0,0,NA,NA,0,8985,11771
19735,1,1,2,1,11293,40,0,200508,2,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
4332,1,0,1,2,0,0,0,200810,15,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
10349,1,0,2,1,4583,20,0,200306,16,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,2574,2557
16083,1,0,1,6,4073,12,0,200306,16,3,"기업/단체 임원",455400,6,6,1,3,"단순 사무직",2,24,NA,NA,3831,4435,9933
4292,1,0,1,1,22906,20,0,200712,16,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,6268,6119
19329,1,0,1,2,3864,12,0,200306,4,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,5149,5227
10903,1,0,2,2,0,0,0,200804,3,5,"3차산업 종사자",8501661,6,6,0,0,"",0,0,NA,NA,2228,0,2228
16537,1,0,1,4,9944,99,0,200306,9,3,"사무직",0,6,6,1,5,"3차산업 종사자",2,19,NA,NA,4938,0,9218
10932,1,0,2,2,31944,20,0,200811,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,8617,8526
21615,1,0,2,2,2523,12,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3408,3390
19561,2,NA,1,1,38055,20,0,NA,0,0,"",0,6,6,0,0,"",NA,NA,NA,NA,0,10037,0
16189,1,0,2,5,6203,13,0,200306,9,1,"주부",1218661,6,6,1,0,"",0,0,NA,NA,0,5224,5191
16947,1,1,2,3,11604,99,0,200306,5,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
17444,1,0,2,4,9224,30,0,200502,1,5,"2차산업 종사자",0,6,6,1,8,"2차산업 종사자",0,0,NA,NA,3116,4016,6920
18044,1,0,2,6,18232,99,1,198303,1,7,"1차산업 종사자",348331,6,6,0,0,"",0,0,NA,NA,0,0,0
4403,1,0,1,4,8333,30,0,201003,9,3,"공무원",0,6,6,1,1,"주부",2,11,NA,NA,4013,3153,4013
17070,1,0,2,2,24722,20,0,200306,4,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,6224,6150
15023,1,0,2,2,9484,20,0,200107,3,8,"학생",0,5,5,0,0,"",0,0,NA,NA,0,5842,5606
6164,1,0,1,1,1654,12,0,200307,16,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,2729,2781
6283,1,0,1,5,0,0,0,200409,0,0,"",0,6,6,1,3,"사무직",0,0,NA,NA,4778,0,10160
13221,1,0,1,0,15694,20,0,200906,3,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,5208,5224
15590,1,0,2,0,0,0,0,201312,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
12771,1,0,1,2,5138,30,0,101,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,2867,2835
4219,1,0,2,3,12222,20,0,200611,2,1,"주부",0,6,7,1,6,"2차산업 종사자",2,9,NA,NA,0,3548,4618
20125,1,0,2,1,0,0,0,201310,12,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
8721,1,0,2,3,3609,11,0,200802,15,3,"사무직",0,8,9,0,0,"",0,0,NA,NA,2702,3133,2702
12588,1,0,2,2,4565,12,0,200306,13,8,"학생",3e+05,0,99,0,0,"",0,0,NA,NA,0,2710,2685
1015,1,0,1,4,20000,20,0,200306,9,4,"전문직",24288570,6,6,1,5,"3차산업 종사자",2,15,NA,NA,5616,5393,9259
7011,1,0,2,7,5779,12,0,200306,3,7,"1차산업 종사자",0,6,6,0,0,"",0,0,NA,NA,0,1652,1608
5961,1,0,1,2,0,0,0,200306,0,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
2582,1,0,2,6,10034,11,0,200306,15,7,"1차산업 종사자",0,6,6,1,7,"1차산업 종사자",0,0,NA,NA,0,3904,3753
4399,1,0,2,5,10608,12,0,201002,1,5,"2차산업 종사자",0,8,8,1,6,"운전직",1,31,NA,NA,3156,6531,7699
21784,1,0,2,2,0,0,0,200302,14,5,"3차산업 종사자",0,6,6,0,0,"",0,0,NA,NA,2779,0,2779
19345,1,1,2,2,2186,13,0,200306,16,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,1950,1939
11637,1,1,1,5,8479,11,0,200306,14,8,"3차산업 종사자",55965934,6,6,1,8,"3차산업 종사자",2,24,NA,NA,4404,5075,8054
17900,1,0,1,3,0,0,0,201303,0,3,"사무직",0,6,6,0,0,"",0,0,NA,NA,3663,0,3663
5874,2,NA,1,2,16805,20,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,6768,6749
9636,1,1,1,5,8272,12,0,200306,3,3,"사무직",108300,7,7,1,5,"2차산업 종사자",2,22,NA,NA,4614,5606,9410
10312,1,0,2,2,58194,20,0,200306,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,9722,9416
17677,1,0,1,4,11666,20,0,200712,14,3,"공무원",0,6,6,1,1,"주부",1,11,NA,NA,4515,4536,4515
21799,1,0,1,2,7693,99,0,200102,2,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
6340,1,0,2,3,8132,99,0,200506,11,3,"사무직",10652912,6,6,0,0,"",0,0,NA,NA,2811,0,2811
18061,1,0,2,5,24861,20,1,198804,16,5,"2차산업 종사자",80000,6,6,1,6,"2차산업 종사자",0,0,NA,NA,4119,9570,8392
16755,1,0,1,4,3775,40,0,200306,10,5,"3차산업 종사자",0,7,7,0,0,"",0,0,NA,NA,3011,3328,3011
20148,1,0,1,6,10804,11,0,199910,13,8,"단순 노무직",18669000,6,6,1,8,"기타",0,0,NA,NA,0,3764,3424
7773,1,0,2,4,18611,20,0,200306,4,1,"주부",0,6,6,0,0,"",0,0,NA,NA,0,6003,6003
5888,1,0,1,2,17434,12,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,2684,2659
1356,1,0,1,3,1242,12,0,200306,16,3,"사무직",0,6,6,0,0,"",0,0,NA,NA,3316,2090,3316
15778,1,0,2,1,4124,12,0,200306,16,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,2804,2729
3820,1,0,1,4,0,0,0,200106,16,3,"기업/단체 임원",0,9,9,1,1,"주부",0,0,NA,NA,7246,0,7246
17786,1,0,1,0,27638,20,0,200910,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,7601,7302
18200,1,0,1,7,45694,20,0,200306,1,8,"기타",0,6,6,1,8,"기타",0,0,NA,NA,0,5961,5902
21482,1,0,2,3,12638,20,0,200306,16,8,"학생",0,0,0,0,0,"",0,0,NA,NA,0,6671,6573
3946,1,0,1,1,4385,99,0,200312,15,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
10161,2,NA,2,3,1993,13,0,200306,3,1,"주부",0,7,7,0,0,"",0,0,NA,NA,0,3610,3382
14794,1,0,2,2,20000,20,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,8419,4250
3677,1,0,2,2,11527,20,0,200306,2,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,6947,6926
8008,1,0,2,3,15277,20,0,200306,13,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,5341,5390
21951,1,0,2,7,18233,30,0,200503,1,8,"기타",0,6,6,1,6,"운전직",0,0,NA,NA,0,2492,2489
2701,1,0,2,6,15706,12,0,199902,1,1,"주부",0,6,6,0,0,"",0,0,NA,NA,0,6150,6231
13230,1,0,2,4,18184,30,0,200908,1,1,"주부",0,0,6,1,3,"사무직",0,0,NA,NA,0,7458,6678
13053,1,0,1,1,18055,20,0,200609,14,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,7767,7737
9326,1,0,1,6,11570,40,0,200306,9,3,"기업/단체 임원",5580000,6,6,1,1,"주부",2,31,NA,NA,0,4581,10664
11376,1,0,1,1,0,0,0,200306,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,0,0
15796,1,0,1,1,3068,20,0,200306,15,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,2637,2632
7303,1,0,2,5,15618,11,0,200306,7,1,"주부",0,6,6,1,6,"2차산업 종사자",0,0,NA,NA,0,6399,6186
5872,1,0,1,2,12928,40,0,200306,16,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,6762,6750
12626,1,0,1,1,46388,20,0,200306,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,8969,8817
17121,1,0,1,1,19105,11,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,4677,4642
22244,1,0,2,2,18888,20,0,200908,16,1,"주부",8898958,0,0,0,0,"",0,0,NA,NA,0,5751,5727
13928,1,0,1,5,18370,12,0,200306,1,3,"사무직",0,6,6,1,5,"3차산업 종사자",1,29,NA,NA,5122,7626,8413
11350,1,0,2,1,8194,20,0,200306,14,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3342,3448
11159,1,0,2,4,0,0,0,201403,9,3,"사무직",0,6,6,0,0,"",0,0,NA,NA,4952,0,4952
21539,1,1,2,2,9502,40,0,200306,5,0,"",4012848,6,6,0,0,"",0,0,NA,NA,2417,0,2417
13552,1,0,1,1,14444,20,0,200306,16,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3940,3921
6003,1,0,2,7,22777,20,0,200102,9,8,"기타",0,6,6,1,0,"",0,0,NA,NA,0,3112,3239
18258,1,0,1,6,73194,20,0,200306,1,0,"",4184640,6,6,1,1,"주부",2,33,NA,NA,0,10017,10597
8651,1,0,1,3,15000,20,0,200612,5,6,"운전직",0,10,10,1,1,"주부",2,11,NA,NA,3896,4929,3896
11574,1,0,2,6,3562,12,0,200306,4,2,"자영업",120150,6,6,1,4,"전문직",0,0,NA,NA,0,4673,4641
6220,1,0,2,3,11666,30,0,200403,1,4,"전문직",0,6,6,1,4,"전문직",0,0,NA,NA,3270,4529,7604
3672,1,0,1,2,14444,20,0,200306,2,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,6313,6249
21509,1,0,1,2,8083,12,0,200306,1,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,3225,3182
22398,1,0,1,0,0,0,0,201502,0,3,"사무직",0,6,6,0,0,"",0,0,NA,NA,0,0,0
11363,1,0,2,1,12777,20,0,200306,9,8,"학생",0,6,6,0,0,"",0,0,NA,NA,0,4116,4220
